StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,Cluster,PCA1,PCA2
23,71,1,1,0,1,0,26,1,17,1,63,70,1,1,1,1,0.378932608179846,0.41709855380901406
23,71,1,0,0,1,0,25,1,19,1,86,41,1,1,3,2,-0.6195355471457502,0.4129198243568005
23,71,1,0,0,1,0,26,1,17,1,63,70,1,1,1,2,-0.6167198378294341,0.4123685124562476
23,71,1,1,1,1,0,25,1,19,1,86,41,1,1,3,1,0.37991096244918554,0.4021467921393753
23,71,1,1,1,1,0,26,1,17,1,63,70,1,1,1,1,0.3827266717655017,0.4015954802388224
26,68,2,1,1,1,1,24,1,12,1,59,93,1,1,0,1,0.37536398808017457,0.39784729481508685
26,68,2,1,1,1,1,26,0,10,1,81,65,0,2,2,3,0.47221139943322077,0.3807405980497046
26,68,2,1,1,1,1,20,3,17,1,84,77,0,2,1,3,0.47097982692859486,0.3814432352022855
26,68,2,0,2,1,1,24,1,12,1,59,93,1,1,0,2,-0.61649439434345,0.37761417989212853
26,68,2,0,2,1,1,26,0,10,1,81,65,0,2,2,3,-0.5196469829904038,0.3605074831267463
26,68,2,0,2,1,1,20,3,17,1,84,77,0,2,1,3,-0.5208785554950297,0.3612101202793273
26,68,1,0,1,1,1,24,1,12,1,59,93,1,1,0,2,-0.612304151463336,0.3974874541479274
26,68,1,0,1,1,1,26,0,10,1,81,65,0,2,2,3,-0.5154567401102897,0.3803807573825452
26,68,1,0,1,1,1,20,3,17,1,84,77,0,2,1,3,-0.5166883126149157,0.3810833945351262
26,68,0,1,1,1,1,24,1,12,1,59,93,1,1,0,1,0.39133260101171385,0.4065876961863011
26,68,0,1,1,1,1,26,0,10,1,81,65,0,2,2,3,0.48818001236476005,0.38948099942091885
26,68,0,1,1,1,1,20,3,17,1,84,77,0,2,1,3,0.48694843986013414,0.39018363657349975
25,69,1,1,1,1,1,19,3,14,1,88,43,1,2,3,1,0.39783021151358533,0.38720168693614065
25,69,1,1,1,1,1,26,3,8,0,62,61,0,1,2,3,0.4683499495933924,-0.5994053789275191
25,69,1,1,1,1,1,19,3,1,0,63,71,1,0,1,0,0.3700975994803648,-0.5827768793382595
25,69,0,1,2,1,1,19,3,14,1,88,43,1,2,3,1,0.40960858156501057,0.376068814051556
25,69,0,1,2,1,1,26,3,8,0,62,61,0,1,2,3,0.4801283196448177,-0.6105382518121037
25,69,0,1,2,1,1,19,3,1,0,63,71,1,0,1,0,0.38187596953179004,-0.5939097522228441
25,69,0,1,1,1,1,19,3,14,1,88,43,1,2,3,1,0.4058145179793551,0.39157188762174777
25,69,0,1,1,1,1,26,3,8,0,62,61,0,1,2,3,0.47633425605916224,-0.595035178241912
25,69,0,1,1,1,1,19,3,1,0,63,71,1,0,1,0,0.37808190594613456,-0.5784066786526524
25,69,1,0,1,0,1,19,3,14,1,88,43,1,2,3,2,-0.5781400441698517,0.38799391262943883
25,69,1,0,1,0,1,26,3,8,0,62,61,0,1,2,3,-0.5076203060900445,-0.5986131532342209
25,69,1,0,1,0,1,19,3,1,0,63,71,1,0,1,0,-0.6058726562030721,-0.5819846536449613
23,92,1,0,1,1,0,20,1,18,1,82,81,0,2,1,3,-0.5121291344179394,0.3771445898074306
23,92,1,0,1,1,0,22,2,16,1,92,58,1,1,2,2,-0.612024172144721,0.39438353310654106
23,92,1,0,1,1,0,25,1,14,1,70,82,1,0,1,2,-0.627130072501966,0.4091257298288352
23,92,2,0,2,1,0,20,1,18,1,82,81,0,2,1,3,-0.5163193772980534,0.3572713155516317
23,92,2,0,2,1,0,22,2,16,1,92,58,1,1,2,2,-0.6162144150248351,0.3745102588507422
23,92,2,0,2,1,0,25,1,14,1,70,82,1,0,1,2,-0.63132031538208,0.38925245557303634
23,92,2,0,1,1,0,20,1,18,1,82,81,0,2,1,3,-0.520113440883709,0.3727743891218235
23,92,2,0,1,1,0,22,2,16,1,92,58,1,1,2,2,-0.6200084786104907,0.39001333242093383
23,92,2,0,1,1,0,25,1,14,1,70,82,1,0,1,2,-0.6351143789677356,0.4047555291432281
23,92,1,1,2,1,0,20,1,18,1,82,81,0,2,1,3,0.48731737517699647,0.3663715575900054
23,92,1,1,2,1,0,22,2,16,1,92,58,1,1,2,1,0.3874223374502147,0.38361050088911575
23,92,1,1,2,1,0,25,1,14,1,70,82,1,0,1,1,0.3723164370929698,0.39835269761141
10,60,1,0,1,1,1,25,0,19,1,91,52,1,1,3,2,-0.6188556923343758,0.3957524817096938
10,60,1,0,0,0,1,25,0,19,1,91,52,1,1,3,2,-0.6029675655941882,0.4167778223259503
21,76,2,1,1,1,1,29,3,3,0,56,83,1,0,1,0,0.36382675251300267,-0.5890152284798673
21,76,2,1,1,1,1,18,0,11,1,74,42,0,2,3,3,0.4742080160651998,0.37839442432048553
21,76,2,1,1,1,1,19,2,7,0,57,91,0,2,0,3,0.4800516584825426,-0.6211705168818256
21,76,0,1,2,0,1,29,3,3,0,56,83,1,0,1,0,0.4032716193560404,-0.5902556336327801
21,76,0,1,2,0,1,18,0,11,1,74,42,0,2,3,3,0.5136528829082375,0.37715401916757274
21,76,0,1,2,0,1,19,2,7,0,57,91,0,2,0,3,0.5194965253255804,-0.6224109220347384
21,76,1,1,1,1,1,29,3,3,0,56,83,1,0,1,0,0.3718110589787723,-0.5846450277942602
21,76,1,1,1,1,1,18,0,11,1,74,42,0,2,3,3,0.48219232253096933,0.38276462500609265
21,76,1,1,1,1,1,19,2,7,0,57,91,0,2,0,3,0.48803596494831225,-0.6168003161962184
21,76,1,1,0,1,1,29,3,3,0,56,83,1,0,1,0,0.3680169953931167,-0.5691419542240684
21,76,1,1,0,1,1,18,0,11,1,74,42,0,2,3,3,0.47839825894531385,0.3982676985762844
21,76,1,1,0,1,1,19,2,7,0,57,91,0,2,0,3,0.48424190136265677,-0.6012972426260267
21,76,0,1,2,1,1,29,3,3,0,56,83,1,0,1,0,0.38358942903019744,-0.5957779006788448
21,76,0,1,2,1,1,18,0,11,1,74,42,0,2,3,3,0.49397069258239445,0.371631752121508
21,76,0,1,2,1,1,19,2,7,0,57,91,0,2,0,3,0.4998143349997374,-0.6279331890808031
21,76,1,1,2,1,1,29,3,3,0,56,83,1,0,1,0,0.3756051225644279,-0.600148101364452
21,76,1,1,2,1,1,18,0,11,1,74,42,0,2,3,3,0.48598638611662504,0.3672615514359009
21,76,1,1,2,1,1,19,2,7,0,57,91,0,2,0,3,0.49183002853396773,-0.6323033897664102
12,87,0,1,1,0,0,25,3,9,1,79,61,1,2,2,1,0.4301055868986161,0.39080811483150013
12,87,2,1,1,0,0,25,3,9,1,79,61,1,2,2,1,0.4141369739670768,0.3820677134602858
14,88,1,0,1,1,1,18,2,17,0,100,49,0,2,3,3,-0.5116468420920448,-0.6232826732479084
14,88,2,1,1,1,1,18,2,17,0,100,49,0,2,3,3,0.4760212974514656,-0.6229228325807491
14,88,1,1,1,1,1,18,2,17,0,100,49,0,2,3,3,0.48400560391723524,-0.618552631895142
26,89,0,1,1,1,1,25,1,4,1,88,74,1,2,1,1,0.4109423060578624,0.3881729713151961
26,89,1,0,1,1,1,25,1,4,1,88,74,1,2,1,2,-0.5926944464171874,0.37907272927682245
26,89,1,1,0,1,1,25,1,4,1,88,74,1,2,1,1,0.3991639360064372,0.39930584419978066
20,98,1,0,2,1,1,25,1,10,1,61,59,1,2,2,2,-0.5851647241230484,0.3609903736904644
20,98,1,0,2,1,1,18,1,14,1,77,62,1,1,2,2,-0.6052683883882497,0.37689572431467555
20,98,2,1,1,1,1,25,1,10,1,61,59,1,2,2,1,0.3987093518348065,0.3768532879278155
20,98,2,1,1,1,1,18,1,14,1,77,62,1,1,2,1,0.3786056875696052,0.39275863855202675
20,98,1,1,2,1,1,25,1,10,1,61,59,1,2,2,1,0.41048772188623184,0.36572041504323083
20,98,1,1,2,1,1,18,1,14,1,77,62,1,1,2,1,0.39038405762103057,0.3816257656674421
20,98,1,1,1,1,1,25,1,10,1,61,59,1,2,2,1,0.40669365830057613,0.3812234886134226
20,98,1,1,1,1,1,18,1,14,1,77,62,1,1,2,1,0.38658999403537486,0.39712883923763387
20,98,1,0,1,1,1,25,1,10,1,61,59,1,2,2,2,-0.588958787708704,0.37649344726065614
20,98,1,0,1,1,1,18,1,14,1,77,62,1,1,2,2,-0.6090624519739053,0.3923987978848673
20,98,0,0,0,1,1,25,1,10,1,61,59,1,2,2,2,-0.58476854482859,0.396366721516455
20,98,0,0,0,1,1,18,1,14,1,77,62,1,1,2,2,-0.6048722090937912,0.4122720721406662
20,98,1,1,0,1,1,25,1,10,1,61,59,1,2,2,1,0.40289959471492054,0.39672656218361435
20,98,1,1,0,1,1,18,1,14,1,77,62,1,1,2,1,0.38279593044971916,0.41263191280782563
21,97,1,1,1,1,1,19,1,20,1,100,75,1,2,1,1,0.400916711845001,0.38316127466224725
21,97,1,1,1,1,1,19,0,4,0,58,89,1,2,0,0,0.41108112188178525,-0.6179225591249681
21,97,2,1,0,1,1,19,1,20,1,100,75,1,2,1,1,0.38913834179357576,0.3942941475468319
21,97,2,1,0,1,1,19,0,4,0,58,89,1,2,0,0,0.39930275183036,-0.6067896862403834
21,97,2,1,2,1,1,19,1,20,1,100,75,1,2,1,1,0.39672646896488695,0.3632880004064484
21,97,2,1,2,1,1,19,0,4,0,58,89,1,2,0,0,0.4068908790016712,-0.637795833380767
21,97,1,0,2,1,1,19,1,20,1,100,75,1,2,1,2,-0.5909416705786235,0.36292815973928894
21,97,1,0,2,1,1,19,0,4,0,58,89,1,2,0,0,-0.5807772605418392,-0.6381556740479264
21,97,1,1,0,1,1,19,1,20,1,100,75,1,2,1,1,0.3971226482593454,0.398664348232439
21,97,1,1,0,1,1,19,0,4,0,58,89,1,2,0,0,0.40728705829612966,-0.6024194855547763
17,92,2,0,1,1,1,22,0,10,1,93,77,0,2,1,3,-0.520524869274775,0.37070675453832136
17,92,2,0,1,1,1,24,1,11,1,58,88,1,2,0,2,-0.5979871813922151,0.3722363708951003
17,92,0,1,2,1,1,22,0,10,1,93,77,0,2,1,3,0.4948902532517,0.3686741236921104
17,92,0,1,2,1,1,24,1,11,1,58,88,1,2,0,1,0.41742794113426007,0.37020374004888934
17,92,2,1,1,1,1,22,0,10,1,93,77,0,2,1,3,0.4751275767345051,0.3754367958910879
17,92,2,1,1,1,1,24,1,11,1,58,88,1,2,0,1,0.3976652646170652,0.37696641224786687
17,92,1,1,1,1,1,22,0,10,1,93,77,0,2,1,3,0.48311188320027465,0.37980699657669503
17,92,1,1,1,1,1,24,1,11,1,58,88,1,2,0,1,0.40564957108283484,0.381336612933474
17,92,1,1,2,1,1,22,0,10,1,93,77,0,2,1,3,0.48690594678593035,0.36430392300650327
17,92,1,1,2,1,1,24,1,11,1,58,88,1,2,0,1,0.40944363466849043,0.3658335393632822
17,92,1,0,0,1,1,22,0,10,1,93,77,0,2,1,3,-0.516334626394661,0.39058002879412024
17,92,1,0,0,1,1,24,1,11,1,58,88,1,2,0,2,-0.593796938512101,0.3921096451508992
28,87,0,1,1,1,1,29,1,12,1,70,48,1,2,3,1,0.41160933711810377,0.3894056021898229
28,87,1,1,1,1,1,29,1,12,1,70,48,1,2,3,1,0.403625030652334,0.3850354015042158
19,98,2,0,0,0,0,28,2,10,1,84,84,1,1,1,2,-0.6014600921214766,0.40854155106024126
19,98,2,0,0,0,0,22,1,20,1,91,76,1,2,1,2,-0.5857111595976842,0.39431061314750193
19,98,2,0,0,0,0,29,3,16,0,51,51,1,2,3,0,-0.5773083116015404,-0.6056184564868757
19,98,0,1,2,1,0,28,2,10,1,84,84,1,1,1,1,0.3980669036648109,0.3854835795977738
19,98,0,1,2,1,0,22,1,20,1,91,76,1,2,1,1,0.4138158361886033,0.37125264168503447
19,98,0,1,2,1,0,29,3,16,0,51,51,1,2,3,0,0.42221868418474695,-0.6286764279493431
19,98,2,1,1,1,0,28,2,10,1,84,84,1,1,1,1,0.37830422714761613,0.3922462517967513
19,98,2,1,1,1,0,22,1,20,1,91,76,1,2,1,1,0.3940531596714084,0.378015313884012
19,98,2,1,1,1,0,29,3,16,0,51,51,1,2,3,0,0.4024560076675521,-0.6219137557503657
19,98,2,1,2,1,0,28,2,10,1,84,84,1,1,1,1,0.3820982907332716,0.37674317822655956
19,98,2,1,2,1,0,22,1,20,1,91,76,1,2,1,1,0.397847223257064,0.36251224031382023
19,98,2,1,2,1,0,29,3,16,0,51,51,1,2,3,0,0.40625007125320767,-0.6374168293205574
26,97,1,0,0,0,1,27,2,20,0,82,87,1,2,0,0,-0.5732278064609937,-0.598505624435469
26,97,1,0,0,0,1,27,2,14,1,72,49,1,0,3,2,-0.6104053251124373,0.43025129821228103
26,97,1,0,0,0,1,19,3,0,0,98,52,0,2,3,3,-0.491214582489452,-0.6021142854910984
26,97,1,0,0,0,1,20,1,16,0,99,86,1,2,0,0,-0.5746063857181198,-0.5986108529661319
26,97,1,1,0,1,1,27,2,20,0,82,87,1,2,0,0,0.4027424492224433,-0.5992978501287672
26,97,1,1,0,1,1,27,2,14,1,72,49,1,0,3,1,0.3655649305709996,0.42945907251898285
26,97,1,1,0,1,1,19,3,0,0,98,52,0,2,3,3,0.48475567319398494,-0.6029065111843965
26,97,1,1,0,1,1,20,1,16,0,99,86,1,2,0,0,0.40136386996531714,-0.5994030786594301
11,63,1,1,2,1,0,20,3,19,1,54,45,1,1,3,1,0.38531483291304747,0.38423574310991804
11,63,1,1,2,1,0,22,3,20,0,67,100,1,2,0,0,0.4049894616191707,-0.6296639662442822
11,63,1,1,2,1,0,22,0,15,1,57,78,1,2,1,1,0.4033043708305438,0.36863119423393553
11,63,1,1,2,1,0,25,0,20,0,65,55,1,0,2,0,0.3695913215031441,-0.5991402756824257
11,63,2,1,2,0,0,20,3,19,1,54,45,1,1,3,1,0.3970127167731209,0.38538780947037565
11,63,2,1,2,0,0,22,3,20,0,67,100,1,2,0,0,0.41668734547924413,-0.6285118998838246
11,63,2,1,2,0,0,22,0,15,1,57,78,1,2,1,1,0.41500225469061724,0.36978326059439315
11,63,2,1,2,0,0,25,0,20,0,65,55,1,0,2,0,0.38128920536321753,-0.5979882093219681
20,92,0,0,0,1,0,19,3,10,1,72,46,1,1,3,2,-0.604945759624389,0.4126320989926374
20,92,2,1,1,1,0,19,3,10,1,72,46,1,1,3,1,0.37853213703900745,0.39311866540399787
20,92,1,1,0,1,0,19,3,10,1,72,46,1,1,3,1,0.3827223799191214,0.41299193965979686
20,92,2,0,1,1,0,19,3,10,1,72,46,1,1,3,2,-0.6171203089702726,0.3883886240512314
17,96,1,1,1,1,0,22,2,8,1,59,54,1,2,3,1,0.4066849949109995,0.38052930130587626
17,96,0,0,0,1,0,22,2,8,1,59,54,1,2,3,2,-0.5847772082181666,0.3956725342089086
17,96,2,0,0,1,0,22,2,8,1,59,54,1,2,3,2,-0.6007458211497059,0.38693213283769434
17,96,1,0,1,1,0,22,2,8,1,59,54,1,2,3,2,-0.5889674510982806,0.3757992599531097
17,96,1,1,0,1,0,22,2,8,1,59,54,1,2,3,1,0.4028909313253439,0.3960323748760679
17,96,1,0,0,1,0,22,2,8,1,59,54,1,2,3,2,-0.5927615146839362,0.39130233352330146
28,98,1,1,1,1,1,21,2,6,1,62,53,0,2,3,3,0.48860853342942245,0.38086555236144015
28,98,1,1,1,1,1,29,0,13,0,61,96,0,2,0,3,0.4912610883660474,-0.6174165730288448
28,98,1,1,1,1,1,19,1,0,1,79,79,1,1,1,1,0.38844761452325416,0.39784095042029366
28,98,1,1,1,1,1,25,1,14,1,84,78,1,2,1,1,0.4039060791875636,0.3839527161026083
28,98,1,1,1,1,1,21,2,8,1,55,94,1,0,0,1,0.37228173509398,0.41348740114310145
28,98,1,1,1,1,1,21,1,3,0,64,71,1,2,1,0,0.41098129410953244,-0.6163148622522837
28,98,2,1,1,1,1,21,2,6,1,62,53,0,2,3,3,0.4806242269636528,0.37649535167583303
28,98,2,1,1,1,1,29,0,13,0,61,96,0,2,0,3,0.4832767819002778,-0.6217867737144519
28,98,2,1,1,1,1,19,1,0,1,79,79,1,1,1,1,0.3804633080574845,0.39347074973468654
28,98,2,1,1,1,1,25,1,14,1,84,78,1,2,1,1,0.39592177272179396,0.37958251541700117
28,98,2,1,1,1,1,21,2,8,1,55,94,1,0,0,1,0.36429742862821035,0.40911720045749433
28,98,2,1,1,1,1,21,1,3,0,64,71,1,2,1,0,0.4029969876437628,-0.6206850629378908
34,63,2,1,1,1,1,28,2,6,1,63,60,0,2,2,3,0.4740594748519198,0.38274995327539296
18,76,2,0,1,1,1,28,2,11,1,68,88,1,2,0,2,-0.6021120523460143,0.37481300150302277
18,76,2,0,1,1,1,23,3,6,1,88,65,1,2,2,2,-0.6036961891577046,0.3746616762509949
18,76,2,0,1,1,1,20,0,1,1,65,40,1,1,3,2,-0.6183060641009025,0.3891072660995999
18,76,2,1,2,1,1,28,2,11,1,68,88,1,2,0,1,0.39733445724892147,0.36403996928559756
18,76,2,1,2,1,1,23,3,6,1,88,65,1,2,2,1,0.39575032043723113,0.3638886440335697
18,76,2,1,2,1,1,20,0,1,1,65,40,1,1,3,1,0.38114044549403314,0.3783342338821747
17,61,1,0,2,1,0,28,2,10,1,62,69,0,2,2,3,-0.5112021549122654,0.36328645259665826
17,61,2,1,0,1,0,28,2,10,1,62,69,0,2,2,3,0.4688778574599338,0.3946524404042011
17,61,1,0,0,1,0,28,2,10,1,62,69,0,2,2,3,-0.5187902820835767,0.3942925997370418
17,61,2,1,1,0,0,28,2,10,1,62,69,0,2,2,3,0.4923541113714326,0.3846716338800741
29,73,1,0,1,1,0,18,1,2,1,71,42,0,1,3,3,-0.5300692066833866,0.3948199481761633
29,73,0,1,1,1,0,18,1,2,1,71,42,0,1,3,3,0.47356754579166316,0.40392019021453696
17,96,1,1,1,1,1,27,0,6,0,100,68,1,1,2,0,0.3880081448741509,-0.6026525425604149
17,96,1,1,1,1,1,23,3,13,1,55,95,1,0,0,1,0.3708681350667322,0.41148928719703026
17,96,1,1,1,1,1,25,0,15,0,69,70,0,1,1,3,0.4715317456170941,-0.6042911318580826
17,96,1,1,1,1,1,22,2,17,0,82,44,1,1,3,0,0.38860023085774686,-0.6019080035610086
17,96,2,1,1,1,1,27,0,6,0,100,68,1,1,2,0,0.3800238384083813,-0.607022743246022
17,96,2,1,1,1,1,23,3,13,1,55,95,1,0,0,1,0.3628838286009626,0.40711908651142303
17,96,2,1,1,1,1,25,0,15,0,69,70,0,1,1,3,0.46354743915132446,-0.6086613325436898
17,96,2,1,1,1,1,22,2,17,0,82,44,1,1,3,0,0.3806159243919772,-0.6062782042466157
17,96,1,1,0,1,1,27,0,6,0,100,68,1,1,2,0,0.3842140812884952,-0.5871494689902231
17,96,1,1,0,1,1,23,3,13,1,55,95,1,0,0,1,0.3670740714810766,0.4269923607672219
17,96,1,1,0,1,1,25,0,15,0,69,70,0,1,1,3,0.4677376820314384,-0.5887880582878909
17,96,1,1,0,1,1,22,2,17,0,82,44,1,1,3,0,0.3848061672720914,-0.5864049299908168
17,96,0,1,0,0,1,27,0,6,0,100,68,1,1,2,0,0.4118805780801079,-0.5772570012585513
17,96,0,1,0,0,1,23,3,13,1,55,95,1,0,0,1,0.39474056827268933,0.43688482849889376
17,96,0,1,0,0,1,25,0,15,0,69,70,0,1,1,3,0.4954041788230511,-0.5788955905562191
17,96,0,1,0,0,1,22,2,17,0,82,44,1,1,3,0,0.4124726640637041,-0.576512462259145
17,96,1,0,0,1,1,27,0,6,0,100,68,1,1,2,0,-0.6114383647207848,-0.5918795103429896
17,96,1,0,0,1,1,23,3,13,1,55,95,1,0,0,2,-0.6285783745282035,0.42226231941445547
17,96,1,0,0,1,1,25,0,15,0,69,70,0,1,1,3,-0.5279147639778415,-0.5935180996406574
17,96,1,0,0,1,1,22,2,17,0,82,44,1,1,3,0,-0.6108462787371887,-0.5911349713435834
14,84,1,0,1,1,1,18,3,2,1,84,80,0,1,1,3,-0.5299540732419036,0.3898016249098357
14,84,1,1,1,1,1,18,3,2,1,84,80,0,1,1,3,0.4656983727673766,0.3945316662626023
14,84,2,0,0,1,1,18,3,2,1,84,80,0,1,1,3,-0.5417324432933288,0.40093449779442036
14,84,1,1,1,0,1,18,3,2,1,84,80,0,1,1,3,0.48538056309321964,0.4000539333086669
14,84,1,0,0,1,1,18,3,2,1,84,80,0,1,1,3,-0.5337481368275592,0.4053046984800275
20,96,1,0,1,1,1,22,0,2,1,67,66,1,0,2,2,-0.6246020403516932,0.40666624136415586
20,96,1,0,1,1,1,29,2,20,1,64,48,0,0,3,3,-0.5453482610452399,0.4063132644615407
20,96,2,0,0,1,1,22,0,2,1,67,66,1,0,2,2,-0.6363804104031184,0.4177991142487405
20,96,2,0,0,1,1,29,2,20,1,64,48,0,0,3,3,-0.5571266310966652,0.41744613734612535
20,96,2,0,1,1,1,22,0,2,1,67,66,1,0,2,2,-0.6325863468174628,0.40229604067854874
20,96,2,0,1,1,1,29,2,20,1,64,48,0,0,3,3,-0.5533325675110095,0.4019430637759336
29,76,1,0,0,1,1,26,2,10,0,71,44,0,2,3,3,-0.5130684436209126,-0.6035341332624855
29,76,2,1,0,0,1,26,2,10,0,71,44,0,2,3,3,0.4942818862484407,-0.5976520255492613
29,76,0,1,1,1,1,26,2,10,0,71,44,0,2,3,3,0.49436237243979264,-0.6099369647943036
29,76,2,1,1,1,1,26,2,10,0,71,44,0,2,3,3,0.47839375950825336,-0.6186773661655178
20,79,0,1,0,1,1,23,3,13,1,77,74,1,2,1,1,0.4050996230091225,0.4042070932624825
20,79,0,1,0,1,1,25,3,5,1,90,81,1,1,1,1,0.3868687905923359,0.41894184806289647
20,79,0,1,2,0,1,23,3,13,1,77,74,1,2,1,1,0.43236994050627675,0.3787232131681638
20,79,0,1,2,0,1,25,3,5,1,90,81,1,1,1,1,0.41413910808949017,0.3934579679685779
20,79,1,1,0,0,1,23,3,13,1,77,74,1,2,1,1,0.4167975068691959,0.4053591596229401
20,79,1,1,0,0,1,25,3,5,1,90,81,1,1,1,1,0.39856667445240934,0.4200939144233541
20,79,2,1,0,1,1,23,3,13,1,77,74,1,2,1,1,0.3891310100775832,0.39546669189126826
20,79,2,1,0,1,1,25,3,5,1,90,81,1,1,1,1,0.37090017766079664,0.41020144669168235
20,79,1,1,1,1,1,23,3,13,1,77,74,1,2,1,1,0.40090938012900845,0.3843338190066836
20,79,1,1,1,1,1,25,3,5,1,90,81,1,1,1,1,0.38267854771222176,0.3990685738070978
20,79,1,0,1,1,1,23,3,13,1,77,74,1,2,1,2,-0.5947430658802717,0.3796037776539172
20,79,1,0,1,1,1,25,3,5,1,90,81,1,1,1,2,-0.6129738982970584,0.39433853245433126
24,65,1,0,0,1,0,23,0,17,0,88,95,1,2,0,0,-0.5993595227497364,-0.6003724149219234
24,65,2,1,1,1,0,23,0,17,0,88,95,1,2,0,0,0.39210268037942964,-0.6155156478249557
13,97,2,0,1,1,0,28,3,12,1,88,99,0,0,0,3,-0.5550355981383228,0.3996968073759287
13,97,2,0,1,1,0,25,3,13,1,100,73,1,0,1,2,-0.6377275912211383,0.4019705122678
13,97,2,0,1,1,0,19,2,13,0,56,87,1,2,0,0,-0.5937719917373552,-0.6282028710172177
13,97,1,0,2,1,0,28,3,12,1,88,99,0,0,0,3,-0.5432572280868976,0.3885639344913441
13,97,1,0,2,1,0,25,3,13,1,100,73,1,0,1,2,-0.6259492211697131,0.39083763938321536
13,97,1,0,2,1,0,19,2,13,0,56,87,1,2,0,0,-0.5819936216859299,-0.6393357439018023
13,97,1,1,1,1,0,28,3,12,1,88,99,0,0,0,3,0.448601154336727,0.4087970494143023
13,97,1,1,1,1,0,25,3,13,1,100,73,1,0,1,1,0.3659091612539115,0.4110707543061737
13,97,1,1,1,1,0,19,2,13,0,56,87,1,2,0,0,0.4098647607376945,-0.619102628978844
13,97,2,1,0,1,0,28,3,12,1,88,99,0,0,0,3,0.43682278428530175,0.4199299222988869
13,97,2,1,0,1,0,25,3,13,1,100,73,1,0,1,1,0.35413079120248625,0.4222036271907583
13,97,2,1,0,1,0,19,2,13,0,56,87,1,2,0,0,0.3980863906862693,-0.6079697560942594
21,89,1,1,0,1,0,23,0,14,0,79,90,1,2,0,0,0.4021439975859684,-0.6000663669305413
21,89,1,1,0,1,0,18,1,4,1,51,54,1,0,3,1,0.3674823429494867,0.42803121870296645
21,89,1,1,0,1,0,25,3,6,0,100,90,1,2,0,0,0.40083334657277736,-0.6004826357143395
21,89,1,0,1,1,0,23,0,14,0,79,90,1,2,0,0,-0.589714384837656,-0.6202994818534995
21,89,1,0,1,1,0,18,1,4,1,51,54,1,0,3,2,-0.6243760394741378,0.40779810378000814
21,89,1,0,1,1,0,25,3,6,0,100,90,1,2,0,0,-0.5910250358508471,-0.6207157506372978
21,89,0,1,1,1,0,23,0,14,0,79,90,1,2,0,0,0.41392236763739376,-0.6111992398151258
21,89,0,1,1,1,0,18,1,4,1,51,54,1,0,3,1,0.379260713000912,0.4168983458183818
21,89,0,1,1,1,0,25,3,6,0,100,90,1,2,0,0,0.4126117166242027,-0.6116155085989241
21,89,1,0,1,0,0,23,0,14,0,79,90,1,2,0,0,-0.570032194511813,-0.6147772148074349
21,89,1,0,1,0,0,18,1,4,1,51,54,1,0,3,2,-0.6046938491482947,0.41332037082607287
21,89,1,0,1,0,0,25,3,6,0,100,90,1,2,0,0,-0.571342845525004,-0.615193483591233
21,89,1,1,2,1,0,23,0,14,0,79,90,1,2,0,0,0.4097321247572796,-0.6310725140709248
21,89,1,1,2,1,0,18,1,4,1,51,54,1,0,3,1,0.37507047012079786,0.39702507156258293
21,89,1,1,2,1,0,25,3,6,0,100,90,1,2,0,0,0.40842147374408855,-0.631488782854723
22,61,0,1,2,1,1,28,2,19,0,83,94,1,1,0,0,0.39352176581732123,-0.6068479328925651
22,61,0,1,2,1,1,18,3,7,1,53,79,1,2,1,1,0.4127701741312645,0.3751977750748742
22,61,0,1,2,1,1,20,1,11,1,78,91,1,2,0,1,0.409475421461885,0.3759679337858324
22,61,0,1,2,1,1,28,2,10,1,66,41,1,1,3,1,0.3931285711581428,0.3909620389519639
22,61,1,1,2,1,1,28,2,19,0,83,94,1,1,0,0,0.3855374593515516,-0.6112181335781723
22,61,1,1,2,1,1,18,3,7,1,53,79,1,2,1,1,0.40478586766549485,0.37082757438926706
22,61,1,1,2,1,1,20,1,11,1,78,91,1,2,0,1,0.40149111499611534,0.37159773310022526
22,61,1,1,2,1,1,28,2,10,1,66,41,1,1,3,1,0.3851442646923732,0.3865918382663567
22,61,1,0,0,1,1,28,2,19,0,83,94,1,1,0,0,-0.6177031138290396,-0.5849420277905554
22,61,1,0,0,1,1,18,3,7,1,53,79,1,2,1,2,-0.5984547055150964,0.397103680176884
22,61,1,0,0,1,1,20,1,11,1,78,91,1,2,0,2,-0.601749458184476,0.3978738388878422
22,61,1,0,0,1,1,28,2,10,1,66,41,1,1,3,2,-0.6180963084882181,0.41286794405397365
22,61,0,1,1,1,1,28,2,19,0,83,94,1,1,0,0,0.38972770223166575,-0.5913448593223735
22,61,0,1,1,1,1,18,3,7,1,53,79,1,2,1,1,0.408976110545609,0.39070084864506593
22,61,0,1,1,1,1,20,1,11,1,78,91,1,2,0,1,0.4056813578762295,0.39147100735602414
22,61,0,1,1,1,1,28,2,10,1,66,41,1,1,3,1,0.38933450757248733,0.40646511252215556
22,61,2,0,2,1,1,28,2,19,0,83,94,1,1,0,0,-0.6180992931234981,-0.6203183756165459
22,61,2,0,2,1,1,18,3,7,1,53,79,1,2,1,2,-0.5988508848095548,0.3617273323508934
